logFC	logCPM	F	PValue	FDR
Zm00001eb019320	-0.3710665032555	0.215848552499734	5.83368981515468	0.120891360333269	0.165128782425411
Zm00001eb137540	0.0991353913726349	5.43564412579075	3.03825168953902	0.120982562343205	0.165245334933669
Zm00001eb229610	0.07772018574465	6.2077753860877	3.03753045886931	0.121020178918715	0.165288689436338
Zm00001eb099600	-0.0790001762936852	5.08823480814946	3.03604785038913	0.121097554548033	0.165386339789047
Zm00001eb311470	0.100664278367578	4.0995264910966	3.03504470841533	0.121149944460507	0.165449858621033
Zm00001eb008730	-0.288447677694461	0.9020686591259	5.62419914139755	0.121283887672154	0.165624740111075
Zm00001eb434230	-0.0845479223353647	4.43090392321719	3.11600540301143	0.121326534942829	0.16567493734318
Zm00001eb012380	-0.0983178345517572	4.41535740659621	3.03065860829945	0.12137936430314	0.165739032969547
Zm00001eb326810	-0.162939447252791	2.9756824036901	3.03026504632306	0.121399978064785	0.165759135300882
Zm00001eb028520	0.099851657176725	4.33755326832284	3.02863439108892	0.121485436905118	0.165867770643918
Zm00001eb215040	-0.0775360744515547	6.15944202921029	3.02844999086703	0.121495105894987	0.165872922271537
Zm00001eb289700	0.0850215901725602	6.57157246682718	3.02769369259864	0.121534772891471	0.165919026617268
Zm00001eb168740	-0.189453567666215	2.0381379405968	4.32463057046646	0.121552320369833	0.165934930432572
Zm00001eb117600	0.170364337408124	2.38788751554227	3.20512547593732	0.121599086779432	0.165990718459608
Zm00001eb156770	0.0995893207481779	3.86671900383585	3.05300339665622	0.121645847168035	0.166046492854568
Zm00001eb058330	-0.0771798923673818	6.03240329645011	3.02545016218275	0.121652544311215	0.166047578189974
Zm00001eb033400	-0.531004963766776	-0.738677797159356	4.51983848858835	0.121811847496381	0.166256950345082
Zm00001eb259350	0.119223707680878	3.43866043483665	3.87387616371657	0.121818402854358	0.166257831857209
Zm00001eb274200	-0.0850955873249479	4.34929613306679	3.06014127307238	0.121864698214666	0.166312947832715
Zm00001eb129200	-0.238913726243302	1.43184011713495	4.25541291925351	0.121875132057804	0.166319119388546
Zm00001eb093230	0.328052437791915	0.499521370220556	4.57457382996786	0.121889892143074	0.166331193944475
Zm00001eb422280	-0.149339078222687	2.77160872294238	4.13640206188437	0.121909848225614	0.166350357453654
Zm00001eb305060	0.211554999874443	2.11907122829684	3.01953818795399	0.121963609705106	0.166408248484502
Zm00001eb384280	-0.202965955638451	7.93490480806992	3.01952882173151	0.121964103353609	0.166408248484502
Zm00001eb008890	0.217503938735658	1.64778751555656	4.30186156385146	0.121979889631462	0.166421716448842
Zm00001eb015040	0.0919231822998445	4.23707213360422	3.01837910952386	0.122024719219688	0.166474806057933
Zm00001eb274030	-0.172670882413829	2.36273312503875	4.08056431862734	0.122122970414103	0.166596100796152
Zm00001eb269910	-0.531243727192643	4.53228567618387	3.01646981406937	0.122125470349749	0.166596100796152
Zm00001eb161810	0.0809181834529057	6.19275895828799	3.01627582864527	0.122135712871934	0.166601994954618
Zm00001eb167260	0.087161032968969	6.07353559353656	3.01606783362694	0.122146696369194	0.166608899236445
Zm00001eb246470	-0.72182502265004	-1.49498951438258	6.89104860529317	0.122238980810871	0.166726692496875
Zm00001eb035780	0.243650014158325	2.22799611717935	3.01319000824429	0.122298798505046	0.166800193772589
Zm00001eb314390	-0.0819686096967645	5.00669735099152	3.01189340375542	0.122367409978261	0.166885680950526
Zm00001eb214070	0.494005214562784	-0.177945254320158	3.01046921331006	0.122442831496388	0.166980446985912
Zm00001eb120440	-0.260527681193858	1.16957899506507	5.0125770328727	0.122482160317634	0.16702598508925
Zm00001eb009100	-0.0799215927068312	5.49474477830151	3.0078421539972	0.122582115262138	0.167146257313314
Zm00001eb110830	-0.24911006073911	1.47676773234024	3.00783981177894	0.122582239537414	0.167146257313314
Zm00001eb014130	0.0868403343484552	4.2726279150038	3.00746542270407	0.122602106312162	0.167165244692563
Zm00001eb243740	-0.259369465657443	1.19959170078622	3.66038546482784	0.122614838419013	0.167174502741968
Zm00001eb018460	0.10492083814117	6.34441415074189	3.00502429840246	0.122731747845965	0.167325789586082
Zm00001eb385760	-0.294797849117541	0.828666364770229	5.92130909107198	0.122907139548012	0.167556789457953
Zm00001eb231980	-0.658217257457339	-1.2802119935706	4.89647033023306	0.122971655626389	0.167636619798083
Zm00001eb049590	-0.512201988711651	-0.652954387337689	7.95124823771417	0.123016604218864	0.167686313760454
Zm00001eb341190	-0.676286842248091	-1.34645381527529	8.97606354871195	0.123024699841704	0.167686313760454
Zm00001eb158480	0.537900394505408	-0.85407796949807	3.46897895289749	0.123025989988254	0.167686313760454
Zm00001eb419970	0.262001305635259	1.12576491479929	5.11409557739034	0.123155897406262	0.167855247438609
Zm00001eb074510	-0.439604759787513	-0.258057960805562	5.83981284207065	0.123298768183184	0.168041832295
Zm00001eb384140	0.214504590350545	1.73944497070457	3.94548932226042	0.123315460040569	0.168056440262612
Zm00001eb186530	0.153789871449074	2.71438524904883	2.99203428992639	0.123424670488148	0.168195931691047
Zm00001eb312040	-0.106627821199402	3.60888890468683	3.23735350555775	0.123429772008721	0.168195931691047
Zm00001eb291470	0.136208243112871	2.97071526701741	4.0436192963079	0.123475652987479	0.168250303731764
Zm00001eb378520	-0.0976485321433925	5.64223617108812	2.99013883483388	0.123526211566188	0.168311043985041
Zm00001eb260750	-0.444344878721767	-0.290873273854894	3.05720544378519	0.123589942952456	0.168365265195553
Zm00001eb348630	-0.444589247727722	-0.290320421907635	5.40462604504857	0.123589942989994	0.168365265195553
Zm00001eb196210	-0.444662864131886	-0.29044563159156	5.46378753380699	0.123589943003763	0.168365265195553
Zm00001eb071470	-0.444904231082056	-0.286978170303115	5.18471664835346	0.123589943016228	0.168365265195553
Zm00001eb290880	0.127503336997435	3.42956913446598	2.98822789184322	0.123628694254673	0.168409900942284
Zm00001eb104860	0.0756275678021183	5.21856359480083	2.98637327165233	0.123728263983483	0.168537376726605
Zm00001eb282040	0.585243895258677	3.30214863594764	2.98611213015137	0.123742292511651	0.168548325225019
Zm00001eb252950	-0.151633563376724	2.88461287631961	2.98416607143693	0.123846901145839	0.168682645083125
Zm00001eb377420	-0.245290792367179	1.69321122936866	2.98339879985824	0.12388817730132	0.16873069565742
Zm00001eb196600	-0.102064620018024	3.76745126047637	3.00391043143094	0.123950310205721	0.168807146254611
Zm00001eb069440	-0.178165904256452	2.27390012141141	2.99355752805989	0.124031990173787	0.168910209184827
Zm00001eb044620	0.0970727722697905	4.16094746279676	2.97956125996396	0.124094895106838	0.168987695011413
Zm00001eb317120	0.0965754678464993	4.53143191693056	2.97866226439041	0.124143387525078	0.169037366403569
Zm00001eb317130	0.0965754678464993	4.53143191693056	2.97866226439041	0.124143387525078	0.169037366403569
Zm00001eb351500	-0.0856304386426336	4.81355453263244	2.97795202502002	0.124181716041896	0.169079533954323
Zm00001eb308830	-0.2650589913395	1.1320416894328	3.0207639317868	0.124186375546745	0.169079533954323
Zm00001eb292680	0.109896963310552	5.98596771180273	2.97716054297684	0.124224447323566	0.169123184176202
Zm00001eb139270	0.0951754187774	5.1894213011084	2.97664156512066	0.124252476954987	0.169145288608246
Zm00001eb149330	0.0997431266956365	5.51452663074867	2.97663729263125	0.12425270774389	0.169145288608246
Zm00001eb396990	-0.105040291686123	7.96085616974088	2.97581181663346	0.124297308482834	0.169197816762921
Zm00001eb108820	0.0943253049730717	4.48115915003804	2.97551485994282	0.124313358332315	0.169211477251988
Zm00001eb165440	-0.0914080950623845	4.62086600016495	2.97492697413307	0.12434514034524	0.1692465495149
Zm00001eb325880	0.0930319725267468	6.26503334157025	2.97294338687347	0.1244524555211	0.169384421829163
Zm00001eb314300	-0.0934035330148651	5.6342664716608	2.97129881363902	0.124541522475236	0.169497445497208
Zm00001eb402130	-0.265649346488429	1.0908070438965	3.37757894411802	0.124592633263656	0.16955880347505
Zm00001eb331780	-0.119302086482636	3.94166422169115	2.96963345802	0.124631800961187	0.169603902884882
Zm00001eb423080	0.249149269402131	1.24875925213352	4.85977238261192	0.124741284208278	0.169744681495318
Zm00001eb324590	-0.0908991990743275	5.5067295325171	2.96750259149831	0.124747441041681	0.169744849403494
Zm00001eb260040	-0.246734656462827	1.32017398594329	5.14374214444444	0.124755962788259	0.169748235096237
Zm00001eb161530	0.283944005183184	0.881687940386775	5.38401990178667	0.124813979886883	0.169818962672288
Zm00001eb046980	0.0889451689536234	5.30791234457805	2.96605983645019	0.124825818623482	0.169826857253882
Zm00001eb111750	0.357848869819865	0.231636339256695	6.21686695759049	0.124892649421287	0.169909564739772
Zm00001eb281040	-0.283552992483812	0.921287157206573	5.92281336045821	0.124929095812152	0.169950929915337
Zm00001eb127920	-0.185568097464198	2.12331878756523	3.69332573913569	0.125041403567237	0.170095486314701
Zm00001eb118200	-0.0762757758706852	6.00933501759479	2.96193675348769	0.125050164512381	0.170099179441635
Zm00001eb046110	-0.080712972945948	4.63401008260193	2.96172396618668	0.125061757211236	0.170106042139153
Zm00001eb096890	-0.0791761138037965	4.76398674362517	2.96162219455188	0.125067302255221	0.170106042139153
Zm00001eb167030	-0.273406681687839	1.02451774308199	3.70709487936777	0.125136910005142	0.170192488933804
Zm00001eb240630	-0.078220814463812	6.94654215990444	2.95911648716076	0.125203928854211	0.170275406505746
Zm00001eb009610	-0.654443869001709	-1.28419855659073	3.31422735403762	0.125221999367584	0.170284305967284
Zm00001eb335070	0.132734176077053	5.35997698479359	2.95877474810757	0.125222577882887	0.170284305967284
Zm00001eb067250	0.200848345921422	5.80128078570803	2.95807327678675	0.125260869371461	0.170328143977607
Zm00001eb408670	-0.0744244762092772	6.03074083582241	2.95640675772883	0.125351902485854	0.17044369167933
Zm00001eb308470	0.15122590263534	2.57145990297238	2.95586510899531	0.125381508750746	0.170475708834017
Zm00001eb320710	-0.206877280429014	1.85070029252439	4.04734133945931	0.125417325076368	0.170516166031921
Zm00001eb168170	-0.24890354223132	1.27077214965777	4.63257278291337	0.125429365326196	0.17052429516223
Zm00001eb365450	0.218974261512494	1.61093991556468	4.98177171541076	0.125445182938657	0.170529145010013
Zm00001eb118800	0.194654825310288	1.95491301771519	4.87396587666657	0.125446095334879	0.170529145010013
Zm00001eb215370	0.363630372159658	0.184901887086087	6.50362377294308	0.125451116594592	0.170529145010013
Zm00001eb209860	-0.202559439321582	1.84952851369584	4.64756487082251	0.125547200178492	0.170651508832819
Zm00001eb345740	-0.0802647557028212	7.54846966656252	2.95228074691237	0.12557766185564	0.170684667792965
Zm00001eb403170	-0.0915589333858292	4.68561225563607	2.95057001523533	0.125671424381804	0.170803857659791
Zm00001eb311720	0.292006612379727	0.795332769661211	4.01281418641937	0.125851504804407	0.171040347624133
Zm00001eb023650	-0.206413701900989	1.94453654059949	2.94553508656855	0.125947919478458	0.171163113061875
Zm00001eb252960	-0.157050680007691	2.82515435197858	2.94440139665479	0.126010287611279	0.171239599654916
Zm00001eb026460	0.490724547076	-0.63498460633252	6.83110421358729	0.126084863259314	0.171324392354987
Zm00001eb134520	0.490824574912572	-0.632856107343233	4.92287575256403	0.126084863286771	0.171324392354987
Zm00001eb394670	0.0830917579073675	6.57778151823033	2.94290247408579	0.126092811244219	0.171326917393261
Zm00001eb202000	-0.692608179802264	-1.42288534360823	7.41231976233987	0.126114344718061	0.171339625997028
Zm00001eb380400	-0.692608907492467	-1.42362862699217	6.29938740600443	0.126114344748221	0.171339625997028
Zm00001eb312930	-0.290657370432722	0.846798751791368	5.96616835853281	0.126126870808742	0.171348369468982
Zm00001eb117740	0.0919007979753878	5.35344794139922	2.94022573862487	0.126240357865325	0.171494265001597
Zm00001eb418010	-0.154706166718755	2.69445193543783	3.56740128346747	0.126253261415588	0.171503512948007
Zm00001eb284300	0.0784200706949729	4.97975165445298	2.93924044096797	0.126294726881253	0.171551556878968
Zm00001eb032520	-0.190766849318435	6.23302458931526	2.93901338383625	0.126307260358175	0.171560298504171
Zm00001eb135780	-0.155444852915119	2.95156929443365	2.93787656792342	0.126370036994337	0.171637280138972
Zm00001eb054510	-0.0875704975854326	6.23300627433617	2.9377629119702	0.126376315514654	0.171637521635977
Zm00001eb251380	0.0927126082472831	5.03592886485019	2.93754535359235	0.126388334908761	0.171645559679624
Zm00001eb007680	0.0870550020128136	4.58082403859746	2.93692857795845	0.126422417993311	0.171683559773318
Zm00001eb026200	-0.0830054948532844	7.49943055343436	2.93568284847622	0.126491294271529	0.171767086093356
Zm00001eb194860	-0.256211158328486	1.20330335193103	5.17492019927221	0.126496134810843	0.171767086093356
Zm00001eb118880	0.148393028411032	4.2450802867301	2.93531804983517	0.126511473367471	0.171779623152531
Zm00001eb224720	-0.120021261659038	4.48758385315721	2.93502518459458	0.126527676502554	0.171793332885617
Zm00001eb362020	0.0782389365126135	7.12103005071981	2.93388252631265	0.126590921794332	0.171862738134625
Zm00001eb169070	0.198199823456353	2.10220542979057	2.93388090303346	0.126591011671423	0.171862738134625
Zm00001eb015290	0.081341072478648	5.97858878819838	2.93186328409226	0.12670278779913	0.172006187605709
Zm00001eb304310	-0.103198179534553	6.58232512010493	2.93075196025961	0.126764411011634	0.172081541105009
Zm00001eb153340	-0.0927117640269233	6.75905858019419	2.92955008620038	0.126831099961733	0.172163763694075
Zm00001eb424970	0.107065685662556	4.12271320134746	2.92939829043257	0.126839526030733	0.172166894647013
Zm00001eb063260	-0.298108791229884	1.71299681546786	2.92876625874812	0.126874617609043	0.172206218246469
Zm00001eb409580	0.312609208605681	2.07024708843691	2.9278315520011	0.12692653785457	0.172268378407086
Zm00001eb234620	0.135935101838682	2.84362216137048	2.92618184644969	0.127018242921218	0.172384527078898
Zm00001eb253570	-0.252144478598875	1.23131649179464	5.62522351265758	0.127029627499439	0.172390895576241
Zm00001eb230210	0.126197923703442	5.16194507650227	2.92587714652297	0.127035190413259	0.172390895576241
Zm00001eb137560	0.420319208691084	-0.22574663859223	6.04411221913276	0.127173222659041	0.172569885992836
Zm00001eb329860	-0.109275796829349	3.56831686740524	3.34711804110489	0.127181892114025	0.172573326552329
Zm00001eb364400	-0.391777872695598	0.0211702910863282	5.54732777167728	0.127224643033502	0.172614684958993
Zm00001eb140440	-0.392042579037721	0.025526343606644	3.78891104553985	0.127224643040794	0.172614684958993
Zm00001eb426330	-0.0854070782083812	5.75443338433468	2.92080828872942	0.127317561718305	0.172732424236041
Zm00001eb131470	-0.087328887795316	5.05642190927731	2.91750713829704	0.127501906576801	0.17297418457092
Zm00001eb185450	-0.100698546784529	5.37641988948813	2.91624197139623	0.127572650565398	0.173061813540041
Zm00001eb430180	-0.309190267194905	1.04694518472923	2.91510104700115	0.12763649193891	0.173140070598327
Zm00001eb198810	-0.0819052829234113	5.45330413611674	2.91460310692666	0.127664367863411	0.173169535001649
Zm00001eb307980	-0.51038301863984	-0.676225765208707	7.14968845632995	0.127681223571054	0.173184048980235
Zm00001eb024230	-0.0916121510048412	6.3393390692847	2.91269283083446	0.127771384765679	0.173297986742401
Zm00001eb108830	0.0913409968067578	4.40519576394891	2.91245844868133	0.127784523439648	0.173307451911448
Zm00001eb224490	-0.214634516332796	2.3527200129173	2.91181190630017	0.127820775712436	0.173348262419555
Zm00001eb283600	-0.114090297599895	3.77842449194744	2.90985532560477	0.127930566221328	0.173488795433859
Zm00001eb404240	-0.246282026156976	1.61232358862456	2.90944218439185	0.127953764986879	0.173511892039372
Zm00001eb016000	0.0801142231138586	6.27158528490342	2.90880862493075	0.127989351544507	0.173551784092595
