logFC	logCPM	F	PValue	FDR
Zm00001eb215080	0.155469311018102	5.77840868391654	8.86516300914738	0.00585976572743246	0.0113263407663978
Zm00001eb130790	-1.0843903385314	-0.0683217565581602	8.86403489091886	0.00586252022133052	0.01133078799936
Zm00001eb254330	0.505008078324682	2.04143828503356	8.86175048777171	0.00586810228248145	0.0113406991027605
Zm00001eb062640	0.353928682957799	3.07554619140186	8.85979977182626	0.00587287352165043	0.011349041798454
Zm00001eb277610	-0.409248690076695	2.45071932690447	8.84910032661863	0.00589911809966293	0.0113988761732365
Zm00001eb160990	-0.490066557026698	1.86496171876009	8.84812879636082	0.00590150744637005	0.0114021536425452
Zm00001eb337720	-0.522905725258184	1.64509005551561	8.84803940994199	0.00590172733282011	0.0114021536425452
Zm00001eb101580	-1.01330107601697	-0.277702671406745	8.84617746514641	0.00590630965060539	0.0114101240349528
Zm00001eb439650	0.342305936631755	2.95302836892138	8.84462275334562	0.00591013881089217	0.0114157716659602
Zm00001eb076630	0.323808766326921	3.12884063087473	8.84461932694161	0.0059101472528875	0.0114157716659602
Zm00001eb241860	0.169966855695355	5.55526776111066	8.84420460099196	0.0059111691537861	0.0114168625485893
Zm00001eb001770	-0.271704232075213	3.75015714156261	8.84223882960777	0.00591601549732462	0.0114253392395362
Zm00001eb206610	0.532607153312893	1.59144394354184	8.83678252530705	0.00592948986152326	0.0114504762461566
Zm00001eb408050	-1.01798177235127	-0.334872354109142	8.83573886378433	0.00593207097590215	0.0114545749669983
Zm00001eb323560	-0.390728228139817	2.55064340699297	8.83367180340379	0.00593718668816286	0.0114635668756759
Zm00001eb016730	-0.39431521494377	2.59541228847283	8.83307272681886	0.00593867022045546	0.0114655448945482
Zm00001eb179940	0.260782501594405	3.99386312600816	8.83270585588738	0.00593957892518465	0.0114664128976182
Zm00001eb101820	-0.278637264532831	3.68653515924302	8.82968063273047	0.00594707786653283	0.0114796318807227
Zm00001eb094990	0.247271236839497	4.08686856807202	8.82957269136302	0.00594734562180864	0.0114796318807227
Zm00001eb174440	0.196178168345125	4.78797136656419	8.82826091167211	0.00595060061756377	0.0114847544365268
Zm00001eb057570	0.339387173668674	2.98183154499764	8.82813256083092	0.00595091920572948	0.0114847544365268
Zm00001eb205690	0.17696242176933	5.49869211904809	8.82675865488644	0.00595433062766463	0.0114904502724404
Zm00001eb408900	-0.249212359437896	4.0613294440174	8.82567372793431	0.00595702600997284	0.0114939069978316
Zm00001eb060990	0.286852803234928	3.57406370193426	8.82566716071934	0.00595704232952682	0.0114939069978316
Zm00001eb106470	0.234679362133678	4.27635495299291	8.82440279075658	0.0059601851967538	0.0114990826797162
Zm00001eb183830	-0.224927965919695	4.56651421965842	8.82122689667198	0.0059680875049661	0.0115134393199852
Zm00001eb260730	0.370920087406014	2.69302124549512	8.81973508455162	0.00597180337473314	0.0115197180261034
Zm00001eb180930	-0.192675595370538	4.96195625630532	8.81941609461897	0.00597259825401463	0.0115203615534457
Zm00001eb366050	-0.184675333433	5.10384037871667	8.81722177939665	0.00597806929666147	0.0115300239929045
Zm00001eb334070	-0.430581871917626	2.38681388383925	8.80562855080047	0.00600706478771782	0.0115850535191701
Zm00001eb267110	0.167498778807	5.39251060453624	8.80121686698303	0.00601813874189795	0.0116055142520965
Zm00001eb061890	0.222659357142942	4.31637330768011	8.79442320110605	0.00603523511622509	0.0116375846994844
Zm00001eb361200	0.235645301000763	4.16104916213689	8.79186498126124	0.00604168656008099	0.0116491254410579
Zm00001eb159030	-0.856184174165438	0.196869227486406	8.78742242704285	0.00605290778325538	0.0116698604204727
Zm00001eb122890	-0.828352828264551	0.615377401900708	8.78487264415341	0.00605935835522366	0.0116813952081599
Zm00001eb236900	-0.271021757543563	3.67513095652817	8.78401429907471	0.006061531517223	0.0116846827448784
Zm00001eb409280	0.202940029593445	4.69989208526926	8.78231266445052	0.00606584222204568	0.0116920899510373
Zm00001eb028360	0.354485785920113	2.92395328881823	8.78022914076713	0.00607112488281973	0.0117013693431411
Zm00001eb054050	-0.141365019657084	6.36532411332417	8.77875963432476	0.00607485373583305	0.0117076527550297
Zm00001eb410530	0.237008296580856	4.13232064340638	8.7778021550992	0.00607728466257264	0.011711433985166
Zm00001eb187170	-0.366196061135717	3.20003058510209	8.77625521056676	0.00608121440091064	0.0117181027438271
Zm00001eb391740	0.211432736111729	4.83872380408003	8.77357461189824	0.00608803051143229	0.011729563183008
Zm00001eb230080	-0.287648393395201	3.60801147470215	8.77354682785425	0.00608810120285616	0.011729563183008
Zm00001eb353870	0.655058235537767	1.04893370232867	8.77060335256009	0.00609559538173425	0.0117430958545829
Zm00001eb422450	0.317175107169463	3.22395485436597	8.76519009097885	0.00610940383697814	0.0117687898826478
Zm00001eb102540	-0.354200153449282	2.83670212389345	8.76454993649101	0.00611103902058611	0.0117710318941183
Zm00001eb320600	-0.486202152444807	2.61058816820164	8.76424144942019	0.00611182717636688	0.0117716421477414
Zm00001eb348490	0.36705722222455	2.81838331803395	8.76324934023854	0.00611436267034789	0.0117756174962938
Zm00001eb130840	-0.540525280247554	1.57922117927142	8.76188914914383	0.00611784071042483	0.0117806790502423
Zm00001eb157280	-0.297730971110446	3.43538529265877	8.76185258886896	0.00611793422549119	0.0117806790502423
Zm00001eb331350	0.201694040906341	5.04709212843372	8.76131116046478	0.00611931929020583	0.011782437689684
Zm00001eb354380	-0.171711236994965	5.34452222613014	8.76087860243146	0.00612042609055404	0.0117836603154168
Zm00001eb301330	0.380136942013881	2.66594413350091	8.75963269726247	0.0061236152418604	0.011788891595272
Zm00001eb334200	-0.290795858179331	3.50344840662065	8.75701383350412	0.00613032463943906	0.0118008985563427
Zm00001eb093610	0.123368429856055	8.14081411147695	8.74925287973594	0.0061502546671693	0.0118383514691756
Zm00001eb101930	-0.241489149538364	4.1178106602047	8.74785209145899	0.0061538593518234	0.0118443771047927
Zm00001eb331970	-0.162390995197673	5.62893896501209	8.7459915597646	0.0061586506484183	0.0118526855162401
Zm00001eb345900	-0.183387616374865	5.14776309524034	8.74004188065105	0.00617399960793505	0.0118813099251177
Zm00001eb043690	0.149830887911765	5.9288906079856	8.73924055764512	0.00617607002536948	0.0118843785255877
Zm00001eb313470	-0.471775130087976	2.01367568202843	8.73872157368924	0.00617741135126695	0.0118860437979886
Zm00001eb009570	-0.684884184335711	0.839038638898774	8.73576556545642	0.00618505724781438	0.0118998385921088
Zm00001eb291280	0.488676259111538	1.88228931310237	8.73327227933753	0.0061915142630759	0.0119113440702758
Zm00001eb258170	0.139335540519964	6.81100584919947	8.73251113709789	0.00619348689557577	0.0119142213060929
Zm00001eb264670	-0.626909547380855	1.13492929345424	8.72940839077913	0.00620153525636236	0.0119287848912238
Zm00001eb278140	-0.150247923677731	5.89643672475307	8.72849292871263	0.0062039120829289	0.0119324377567308
Zm00001eb228130	0.226053485515313	4.30369329531998	8.72797776051365	0.00620525005542025	0.0119340921095118
Zm00001eb190930	0.202096985652048	4.68390826920647	8.72683653614726	0.00620821510823841	0.0119388752081508
Zm00001eb191620	-0.154363172316027	6.56585225219274	8.72446780080901	0.00621437430272636	0.01194979967744
Zm00001eb216410	0.261133281555078	3.79243777025582	8.7240357083246	0.00621549854562376	0.0119510413562979
Zm00001eb434600	0.245056794134623	4.13826214981632	8.72142528245388	0.00622229519326475	0.0119631887953647
Zm00001eb330920	-0.378915572848129	2.62021439239127	8.72026919305092	0.00622530782541161	0.011967869474997
Zm00001eb424610	0.161504259446002	5.6064767394437	8.71995727292604	0.00622612092324873	0.011967869474997
Zm00001eb173270	0.219892058136306	4.70964797183339	8.71993948675004	0.00622616729083629	0.011967869474997
Zm00001eb004120	-0.151770592953591	5.81260294210197	8.71504095877382	0.00623895174911314	0.0119915206967909
Zm00001eb339450	-0.207872306485359	4.60522026560975	8.71008434956428	0.00625191677012269	0.0120155153007937
Zm00001eb210390	-0.39163973642959	2.65376438314169	8.70975145604431	0.00625278856729385	0.012016266117895
Zm00001eb346570	-0.525940652545276	1.64309801927361	8.70678637684203	0.00626055947464055	0.0120302741308877
Zm00001eb087020	-0.277592685562126	3.57039269251069	8.70421600255045	0.00626730441022526	0.0120423086355882
Zm00001eb371270	-0.335644738924889	3.03227220143711	8.70328272265757	0.00626975538562241	0.0120452455861747
Zm00001eb430920	0.190654361582509	4.86594307098419	8.70326668896512	0.00626979750231316	0.0120452455861747
Zm00001eb246940	0.173278733775328	5.4588689159678	8.70147154598925	0.00627451485589133	0.0120533811649785
Zm00001eb111160	0.440442952408481	2.26175885698598	8.6996928377103	0.00627919281807028	0.0120614398270501
Zm00001eb401110	0.162841019496074	5.54392680361482	8.69705005003159	0.00628615027497802	0.0120738754993137
Zm00001eb257480	0.183985851873634	5.13036966216172	8.69612517347695	0.00628858709825993	0.0120776270977424
Zm00001eb289210	-0.136800742496241	6.74187587353707	8.69539195718505	0.00629051967162565	0.0120804097500077
Zm00001eb320980	0.132718821354707	7.50497640225126	8.69493119242412	0.00629173446094259	0.0120814598116158
Zm00001eb125330	-0.143053719226931	6.60650507882904	8.69481761423621	0.0062920339447322	0.0120814598116158
Zm00001eb367970	-0.445175736963557	2.14161416218571	8.69426233140879	0.00629349834107325	0.0120827002790957
Zm00001eb397550	0.15634003124887	5.75871758951385	8.69420575529736	0.00629364756479501	0.0120827002790957
Zm00001eb162650	-0.874467105299349	0.0850050173907784	8.69246305956832	0.00629824593486466	0.0120905989410642
Zm00001eb284090	-1.05010530626393	-0.315374442388392	8.69186411975836	0.00629982717061221	0.012092704910156
Zm00001eb040100	0.219771827998371	4.8235329074619	8.69090807926417	0.00630235206492372	0.0120966217969159
Zm00001eb046560	-0.510267830505059	1.72203289923242	8.69072047843771	0.00630284764579587	0.0120966433530894
Zm00001eb310730	0.166580895520694	5.64664291604154	8.68946136778934	0.00630617490383668	0.012102048649591
Zm00001eb013480	-0.775408590361298	0.398166543794683	8.68928800955516	0.00630663316013719	0.012102048649591
Zm00001eb270380	0.270250292324859	3.79448413691984	8.68852955675804	0.0063086384839217	0.0121049666668673
Zm00001eb067190	-0.597858399200804	1.22393895258834	8.68341434565895	0.00632218100172447	0.0121297770353557
Zm00001eb351940	-0.133183715015696	6.97282274373243	8.68327889407513	0.00632254003788833	0.0121297770353557
Zm00001eb224250	0.165240557775611	5.66520067594594	8.68262327148253	0.00632427818336057	0.0121321797088432
Zm00001eb079630	1.06302942088346	-0.521586601370799	8.6950844540324	0.00633048154048319	0.0121431471945904
Zm00001eb273370	0.554130570828479	1.59024387519394	8.67910385233094	0.00633361750788307	0.0121482295721818
Zm00001eb424280	0.201280309591346	4.83392931400192	8.67846749431641	0.00633530777867914	0.0121505384558832
Zm00001eb394440	-0.54481641364784	1.47240039133457	8.67750629663473	0.00633786180423844	0.0121545034600979
Zm00001eb059030	0.269426025920019	3.75830661836676	8.67670314980877	0.0063399967246951	0.0121565999127724
Zm00001eb366660	0.271638608496455	3.76760123257589	8.67670154737852	0.00634000098504584	0.0121565999127724
Zm00001eb214790	-0.425841922901599	2.29861897338062	8.67654574308139	0.00634041523378473	0.0121565999127724
Zm00001eb133350	0.19806801941268	4.71326028426602	8.66918149811092	0.00636002863396161	0.0121932689900354
Zm00001eb006700	0.194983384745661	4.77399259932817	8.66435603571146	0.00637291610056131	0.0122170386560883
Zm00001eb108640	0.68171437203499	0.819587217610771	8.66394173760441	0.00637402389487841	0.0122182244818933
Zm00001eb189400	0.285719907912329	3.72991957733983	8.66174906723299	0.00637989036853788	0.0122285312320977
Zm00001eb234310	0.265887032856167	3.69491738760258	8.65723032270029	0.00639199871363827	0.0122507994684303
Zm00001eb293070	-0.261303648479628	3.84011763619778	8.65702031501218	0.00639256205211547	0.0122509390156218
Zm00001eb052630	-0.202835215727517	4.68109889157623	8.65649952706314	0.00639395928040689	0.0122523926210262
Zm00001eb044360	-0.440548048329419	2.29942854467893	8.65637190913375	0.00639430171861682	0.0122523926210262
Zm00001eb093270	-0.40893323957792	2.42656545814675	8.65468842693124	0.00639882088214648	0.0122601113564717
Zm00001eb364260	0.1525172177878	5.71699493136095	8.65411841266643	0.00640035182141918	0.0122621039229782
Zm00001eb178690	-0.196409026924754	5.2256761199519	8.65122836431458	0.00640812000306748	0.0122760448781629
Zm00001eb293820	0.177971072679427	5.1385564516203	8.64969680016127	0.00641224085011696	0.0122829970265126
Zm00001eb033400	-0.449829135609158	2.16948748369344	8.64937875926003	0.00641309693555069	0.012283694759213
Zm00001eb299980	0.558884174195073	1.50626137578665	8.6473822313293	0.00641847391465915	0.0122930510750469
Zm00001eb128200	0.163576955356065	6.60612622680375	8.64457785708695	0.00642603481612518	0.0123065884159747
Zm00001eb360260	1.02574350676943	-0.0927094860417183	8.6440273489228	0.00642752018063639	0.012308489227986
Zm00001eb249680	0.263428786550729	3.77447720301218	8.64359366969259	0.00642869058306455	0.0123097866527668
Zm00001eb284160	-0.148480214687318	5.90949811471361	8.64274537406555	0.00643098060994165	0.012313227593782
Zm00001eb002550	-0.318040716868073	3.34199878979686	8.64147009673566	0.00643442496548176	0.0123188780002228
Zm00001eb304890	-0.35125675366718	2.86020951818476	8.64027114685443	0.00643766499545147	0.0123241363836732
Zm00001eb022880	0.415731658800405	2.39156835870134	8.63900155271005	0.0064410978628101	0.0123297630967795
Zm00001eb374520	0.399912160058895	2.53813087554678	8.63525943035124	0.00645122777752267	0.0123482076750175
Zm00001eb075700	-1.02255281946404	-0.394520843617192	8.63237697667382	0.0064590423520949	0.0123622180047184
Zm00001eb240760	0.16365693801374	5.43179328558004	8.63153610079782	0.00646132397131975	0.0123656372554568
Zm00001eb360150	-0.484746489190377	1.98110356333709	8.62743159565158	0.00647247362478006	0.0123851455645417
Zm00001eb203780	0.305205889799375	3.41752108481323	8.62741847282283	0.00647250930564156	0.0123851455645417
Zm00001eb157800	0.337538098275176	3.21697316918666	8.62357671705991	0.0064829641865458	0.0124042006097435
Zm00001eb149310	0.235508693719582	4.21263048843013	8.61558594513906	0.00650476883950041	0.0124449671952293
Zm00001eb070240	0.154525529630541	6.12146483125068	8.61355888685942	0.00651031277248486	0.0124546198002918
Zm00001eb192920	0.262453783215137	3.73407702072403	8.61158488637839	0.00651571652009264	0.0124640027641938
Zm00001eb120480	-0.519575092240799	1.60519546012397	8.61097830215028	0.00651737799723476	0.0124662261990456
Zm00001eb257610	-0.361895288758682	2.82577683613842	8.60828930377691	0.00652474889002049	0.0124793692394135
Zm00001eb119400	0.206195779351662	4.73191509454681	8.60783884320116	0.00652598454477882	0.0124807767827438
Zm00001eb049070	0.551351088374385	1.66031751483233	8.59983298947088	0.00654798773269137	0.0125218984398137
Zm00001eb078810	0.254562845972978	3.85708909197172	8.59846891093048	0.00655174476596213	0.0125279292611161
Zm00001eb365700	0.136767811850431	6.46677097997078	8.59832378275049	0.00655214462497292	0.0125279292611161
Zm00001eb210490	-0.568684486485946	1.67061626782595	8.59719999897746	0.00655524178456626	0.012532891645835
Zm00001eb165450	-0.234938736281765	4.24325100217557	8.59627115641331	0.00655780288289111	0.0125368284599055
Zm00001eb163400	-0.25710889581253	3.9391397817899	8.59514330950022	0.00656091415522999	0.0125418163816968
Zm00001eb327220	-0.267659838702757	3.82770385750489	8.59443316417998	0.00656287397967361	0.0125446026054147
Zm00001eb400630	-0.176676153896343	5.16224463097639	8.59321404744937	0.00656623991955703	0.0125500759157371
Zm00001eb361380	0.959246456110394	-0.131631762107568	8.59209692395793	0.00656932590371613	0.0125550133490443
Zm00001eb219420	-0.709598893073327	0.731911822041113	8.59187971694333	0.00656992610724262	0.012555199673149
Zm00001eb423640	0.119180049071645	8.43890525935061	8.59134805576084	0.00657139548628972	0.0125570468454542
